id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
268231;00067/2021;00013;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;20;61;SARTHOF ELETRO E SERVICOS - EIRELI;ESTADO DO PARANA;987985 - PREFEITO@CAFELANDIA.PR.GOV.BR;Pregão Eletrônico -  Contratação de empresa especializada para Registro de Preço visando eventuais e futuras aquisições de equipamentos eletrônicos e informática (roteadores, caixas de som, monitores, notebooks, projetor de imagens, smart tv, smartphones, telefone ip) em atendimento as necessidades das diversas Secretarias Municipais do Município de Cafelândia/PR;R$ 66;SISRP;SANDISK;06/10/2021;23551602000132;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987985;2021;5;MATERIAIS;R$ 61
92130;00025/2021;00056;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;10;61;ALNETTO COMERCIAL E SERVICOS EIRELI;ESTADO DO RIO DE JANEIRO;985847 - PREFEITURA MUNICIPAL DE MACAE;Pregão Eletrônico -  Aquisição de material de expediente e papelaria, para atender às necessidades do Instituto de Previdência Social do Município de Macaé   MACAEPREV;R$ 74,67;SISPP;MULTILASER;19/10/2021;27039914000112;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985847;2021;5;MATERIAIS;R$ 61
2026822;00024/2021;00001;Dispensa de Licitação;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;61,1;DAVYSON ROBERTO DOS SANTOS DE BRITO 06679601479;COMANDO DA AERONAUTICA;120632 - BASE AEREA DE RECIFE;Aquisição de token criptográfico usb pki de autenticação, criptografia e assinaturas digitais,com certificado icp brasil. gerenciamento através de um pin e um puk.;-;SISPP;REFERÊNCIA;29/06/2021;41121550000146;Micro Empresa;MINISTERIO DEFESA;120632;2021;6;MATERIAIS;R$ 61,1
2027903;00001/2021;00001;Dispensa de Licitação;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;61,31;SUZANE F DE SOUZA - CASTRO;MINISTERIO PUBLICO DA UNIAO;200023 - PROCURADORIA DA REPUBLICA - DF;Aquisição de unidades de armazenamento de dados do tipo PEN DRIVE visando atender às necessidades da Procuradoria da República no Distrito Federal - PR/DF, de acordo com as especificações e quantidades constantes do Projeto Básico 06/2021.  Obs: cópia do Projeto Básico poderá ser obtido pelo link:                        http://apps.mpf.mp.br/apex/f?p=481:106:27444538261614::NO::P106_ID_LICITACAO:10000                                   ou solicitada pelo e-mail prdf-cpl@mpf.mp.br.;-;SISPP;KINGSTON;14/07/2021;21775627000194;Pequena Empresa;MINISTERIO PUBLICO DA UNIAO;200023;2021;6;MATERIAIS;R$ 61,31
1099382;00008/2020;00282;Pregão;450734;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR;UNIDADE;120;61,41;EMMENSA VAREJISTA DE SUPRIMENTOS E ALIMENTOS EIRELI;INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE;158467 - INST FED.SUL R.GRANDENSE/CAMPUS PELOTAS;Pregão Eletrônico -  Aquisição de materiais elétricos/eletrônicos para utilização nos Campus Pelotas, Santana do Livramento e Camaquã, do Instituto Federal Sul Rio Grandense.;R$ 61,41;SISRP;GOODRAM;28/01/2021;13573964000170;Micro Empresa;MINISTERIO DA EDUCACAO;158467;2021;5;MATERIAIS;R$ 61,41
1275957;00016/2020;00015;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;138;61,9;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;DEPARTAMENTO DE POLICIA FEDERAL;200366 - DIVISAO DE POLICIA FEDERAL - FOZ DO IGUACU/PR;Pregão Eletrônico -  Registro de Preços para eventual aquisição de materiais de consumo e permanentes para suprir as necessidades das bases de inteligência  da Coordenação Geral de Polícia de Repressão a Drogas e Facções Criminosas (CGPRE/DICOR/PF) e Delegacias de Repressão ao Tráfico de Entorpecentes, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;R$ 93,63;SISRP;ADATA;26/03/2021;30426527000143;Pequena Empresa;MINISTERIO DA JUSTICA;200366;2021;5;MATERIAIS;R$ 61,9
1614510;00044/2020;00047;Pregão;450734;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR;UNIDADE;70;62;JVS COMERCIO E SERVICOS DE INFORMATICA LTDA;COMANDO DA MARINHA;762600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO;Pregão Eletrônico -  Eventual aquisição de bens e materiais de informática para o CIAA;R$ 100;SISRP;KINGSTON;03/02/2021;10190265000153;Micro Empresa;MINISTERIO DEFESA;762600;2021;5;MATERIAIS;R$ 62
1127998;00031/2021;00083;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;62,49;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155126 - HOSPITAL UNIV. PROFESSOR ALBERTO ANTUNES;Pregão Eletrônico -  O presente Termo de Referência tem por objeto o Registro de Preços para a aquisição de MATERIAIS DE EXPEDIENTE E INFORMÁTICA visando atender as necessidades do Hospital Universitário Prof. Alberto Antunes-UFAL/EBSERH  por um período não inferior a 12 (doze) meses, conforme especificações e demais condições estabelecidas neste Termo de Referência.;R$ 120;SISRP;ADATA;12/08/2021;30426527000143;Pequena Empresa;MINISTERIO DA EDUCACAO;155126;2021;5;MATERIAIS;R$ 62,49
1357146;00003/2021;00110;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;150;63;DINAMICA DISTRIBUIDORA E COMERCIO VAREJISTA DE ELETRODOMESTICOS EIRELI;COMANDO DO EXERCITO;160086 - GABINETE DO MINISTRO DO EXERCITO-MEX-DF;Pregão Eletrônico -  Aquisição de material permanente e material de consumo para atender a vida vegetativa  do Gabinete do Comandante do Exército   Gab Cmt Ex e do Centro de Comunicação Social do Exército   CCOMSEx.;R$ 140;SISRP;MULTILASER;10/06/2021;37544176000114;Micro Empresa;MINISTERIO DEFESA;160086;2021;5;MATERIAIS;R$ 63
261184;00003/2021;00028;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;10;63;PREVENTIVA INFORMATICA COMERCIAL LTDA;MINISTERIO PUBLICO DA UNIAO;200082 - PROCURADORIA DA REPUBLICA - CE;Pregão Eletrônico -  Registro de Preços para aquisição de material de consumo, de uso comum e específico, para atender às demandas da Procuradoria da República no Estado do Ceará (PR-CE) e Procuradorias da República nos Municípios de Sobral, Juazeiro do Norte, Limoeiro do Norte e Crateús (PRM s), àquela vinculadas;R$ 87,56;SISRP;KINGSTON;02/09/2021;07688388000104;Micro Empresa;MINISTERIO PUBLICO DA UNIAO;200082;2021;5;MATERIAIS;R$ 63
63997;00023/2021;00048;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;70;63,27;SCORPION INFORMATICA  EIRELI;ESTADO DE MINAS GERAIS;985219 - PREFEITURA MUNICIPAL DE SãO DOMINGOS DO PRATA;Pregão Eletrônico -  Registro de Preços para eventual e futuro fornecimento de equipamentos de informática e correlatos;R$ 68,78;SISRP;KINGSTON;05/08/2021;04567265000127;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;985219;2021;5;MATERIAIS;R$ 63,27
2015476;00020/2021;00005;Dispensa de Licitação;453304;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:SDXC;UNIDADE;3;63,63;APARECIDO SANTOS SILVA 04462392590;COMANDO DA AERONAUTICA;120016 - GRUPAMENTO DE APOIO DE SÃO JOSÉ DOS CAMPOS;Aquisição de Equipamentos de Áudio e Vídeo.;-;SISPP;HIKVISION;31/05/2021;33659138000156;Micro Empresa;MINISTERIO DEFESA;120016;2021;6;MATERIAIS;R$ 63,63
382173;00039/2021;00037;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;10;64,12;SCORPION INFORMATICA  EIRELI;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;154043 - FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;Pregão Eletrônico -  Material de processamento de dados, material para áudio, vídeo e foto.;R$ 92,85;SISPP;KINGSTON;13/09/2021;04567265000127;Pequena Empresa;MINISTERIO DA EDUCACAO;154043;2021;5;MATERIAIS;R$ 64,12
318428;00007/2020;00177;Pregão;450734;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR;UNIDADE;2;64,45;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 64,45
541562;00007/2020;00069;Pregão;450734;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR;UNIDADE;8;64,45;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 64,45
421496;00001/2021;00005;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;50;64,62;MULTIMIX DISTRIBUIDORA LTDA;ESTADO DO RIO GRANDE DO NORTE;925468 - TRIBUNAL DE CONTAS DO EST.DO R.G. DO NORTE;Pregão Eletrônico -  Ata de Registro de Preços para eventual e futura aquisição de materiais de informática destinados a atender às necessidades das Unidades Administrativas pertencentes ao TCE/RN, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;R$ 89;SISRP;SANDISK CRUZER 64GB;21/09/2021;38588648000101;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925468;2021;5;MATERIAIS;R$ 64,62
1402813;00077/2021;00021;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;257;65;R7 DIGITAL INFORMATICA E SERVICOS LTDA;UNIVERSIDADE FEDERAL DO PARANA;153079 - UNIVERSIDADE FEDERAL DO PARANA;Pregão Eletrônico -  Aquisição de itens de consumo de Tecnologia da Informação para atender às necessidades de diversas unidades da Universidade Federal do Paraná;R$ 68,9;SISRP;KINGSTON;15/09/2021;20788809000137;Micro Empresa;MINISTERIO DA EDUCACAO;153079;2021;5;MATERIAIS;R$ 65
389675;00268/2021;00002;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;100;65;PREVENTIVA INFORMATICA COMERCIAL LTDA;ESTADO DO CEARA;943001 - GOVERNO DO ESTADO DO CEARA;Pregão Eletrônico -  Aquisição de pendrives que servirão para armazenamento de Laudos periciais produzidos na sede da Perícia forense do Estado do Ceará   PEFOCE, de acordo com as especificações e quantitativos previstos no Anexo I   Termo de Referência deste edital.;R$ 89,9;SISPP;KINGSTON;22/06/2021;07688388000104;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;943001;2021;5;MATERIAIS;R$ 65
