id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1061978;00077/2021;00020;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;681;36,99;R7 DIGITAL INFORMATICA E SERVICOS LTDA;UNIVERSIDADE FEDERAL DO PARANA;153079 - UNIVERSIDADE FEDERAL DO PARANA;Pregão Eletrônico -  Aquisição de itens de consumo de Tecnologia da Informação para atender às necessidades de diversas unidades da Universidade Federal do Paraná;R$ 37,3;SISRP;KINGSTON;15/09/2021;20788809000137;Micro Empresa;MINISTERIO DA EDUCACAO;153079;2021;5;MATERIAIS;R$ 36,99
1606349;00040/2021;00029;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;100;37;CENTERDATA ANALISES DE SISTEMAS E SERVICOS DE INFORMATICA EIRELI;ESTADO DA PARAIBA;981981 - PREFEITURA MUNICIPAL DE CAMPINA GRANDE;Pregão Eletrônico -  Registro de Preços para Contratação Eventual e Futura de Empresa Especializada no Fornecimento de Material de Informática, de Forma Fracionada e de Acordo com a Demanda, Visando à Disponibilização Cotidiana nas Secretarias da Prefeitura Municipal de Campina Grande, Estado da Paraíba.;R$ 50;SISRP;MULTILASER;16/08/2021;02596872000190;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;981981;2021;5;MATERIAIS;R$ 37
499155;00010/2021;00004;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;500;37,326;MARCUS DOS SANTOS TEIXEIRA 02896573690;MINISTERIO PUBLICO DA UNIAO;200043 - PROCURADORIA DA REPUBLICA NO RIO DE JANEIRO;Pregão Eletrônico -  Aquisição de materiais de expediente, informática e limpeza para a Procuradoria da República no Estado do Rio de Janeiro   PR/RJ.;R$ 55;SISPP;MULTILASER;04/11/2021;32672915000130;Micro Empresa;MINISTERIO PUBLICO DA UNIAO;200043;2021;5;MATERIAIS;R$ 37,326
1619182;00001/2021;00041;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;360;37,37;FENIX INFORMATICA E SERVICOS LTDA;COMANDO DO EXERCITO;160070 - DEPARTAMENTO GERAL DE PESSOAL-MEX/DF;Pregão Eletrônico -  Registro de preços para eventual aquisição de material de tecnologia da informação e comunicação para o Departamento-Geral do Pessoal (DGP) e órgãos participantes.;R$ 76,13;SISRP;MULTILASER;24/08/2021;34500118000109;Micro Empresa;MINISTERIO DEFESA;160070;2021;5;MATERIAIS;R$ 37,37
1470276;00009/2021;00031;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;150;37,5;DACMAX DISTRIBUIDORA EIRELI;CONSELHO REG. FISIO. TERAPIA OCUPACIONAL;389103 - CONS.REG.DE FISIO.TERAP.OCUPACIONAL 4ª REGIÃO;Pregão Eletrônico -  Registro de preços para a possível aquisição de materiais de escritório.;R$ 41,9;SISRP;WANSENDA USB 3.0;10/03/2021;21541034000163;Micro Empresa;CONSELHO REG. FISIO. TERAPIA OCUPACIONAL;389103;2021;5;MATERIAIS;R$ 37,5
1620165;00001/2021;00072;Pregão;383452;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:8 GB, TIPO CARTAO:DUO PRO, USO:CAMERA FOTOGRÁFICA DIGITAL, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR MS PRO;UNIDADE;165;37,5;SM PANTANAL REPRESENTACOES E SERVICOS EIRELI;COMANDO DO EXERCITO;160078 - COLEGIO MILITAR DE CAMPO GRANDE;Pregão Eletrônico -  O objeto da presente licitação é o registro de preços para eventual aquisição de materiais de expediente, materiais de limpeza e higienização e materiais de processamento de dados para o Colégio Militar de Campo Grande e Organizações Militares participantes integrantes do Grupo de Coordenação e Acompanhamento das Licitações e Contratos (GCALC), para 2021/2022. Exclusivo para as UASG de Campo Grande-MS.;R$ 50,83;SISRP;MULTILASER;23/08/2021;12561153000197;Pequena Empresa;MINISTERIO DEFESA;160078;2021;5;MATERIAIS;R$ 37,5
424545;00100/2021;00013;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;710;37,69;FENIX INFORMATICA E SERVICOS LTDA;DISTRITO FEDERAL;974002 - SECRETARIA DE ESTADO DE ECONOMIA DO DF;Pregão Eletrônico -  A fim de atender a demanda dos diversos órgãos integrantes da centralização de compras do Distrito Federal, a Subsecretaria de Compras Governamentais   SEEC/SPLAN/SCG, operacionalizará licitação, mediante o Sistema de Registro de Preços, para eventual aquisição material de Informática (cartucho de toner, cilindro, esteira de transferência, fusor, memória RAM, pen drive, cabo UTP e outros), conforme especificações e condições estabelecidas no TR Anexo I do Edital.;R$ 44,93;SISRP;MULTILASER;29/10/2021;34500118000109;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;974002;2021;5;MATERIAIS;R$ 37,69
547267;00100/2021;00012;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;2.133;37,8;AAZ COMERCIAL EIRELI;DISTRITO FEDERAL;974002 - SECRETARIA DE ESTADO DE ECONOMIA DO DF;Pregão Eletrônico -  A fim de atender a demanda dos diversos órgãos integrantes da centralização de compras do Distrito Federal, a Subsecretaria de Compras Governamentais   SEEC/SPLAN/SCG, operacionalizará licitação, mediante o Sistema de Registro de Preços, para eventual aquisição material de Informática (cartucho de toner, cilindro, esteira de transferência, fusor, memória RAM, pen drive, cabo UTP e outros), conforme especificações e condições estabelecidas no TR Anexo I do Edital.;R$ 50;SISRP;MULTILASER;29/10/2021;15449518000184;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;974002;2021;5;MATERIAIS;R$ 37,8
1197525;00099/2021;00081;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;37,8;ALEX AUGUSTO FRAGA 71600558291;DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES;393014 - SUPERINT. REG. DO DNIT NO EST. DE RONDONIA;Pregão Eletrônico -  Aquisição Futura de Materiais de Consumo Para Abastecer o Almoxarifado, Atendendo as Unidades Locais e Setores da Superintendência Regional DNIT/RO.;R$ 43,99;SISRP;MULTILASER;08/06/2021;40849731000120;Micro Empresa;MINISTERIO DOS TRANSPORTES;393014;2021;5;MATERIAIS;R$ 37,8
1615510;00020/2021;00159;Pregão;426616;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:FLASH CARD, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;49;37,88;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DA AERONAUTICA;120016 - GRUPAMENTO DE APOIO DE SÃO JOSÉ DOS CAMPOS;Pregão Eletrônico -  Aquisição de material de consumo de TI;R$ 43,36;SISRP;LEXAR;01/09/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;120016;2021;5;MATERIAIS;R$ 37,88
12564;00039/2020;00015;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;1.200;37,9;H N P P PONTES COMERCIO E NEGOCIOS EIRELI;ESTADO DO MARANHAO;925129 - PROCURADORIA GERAL DE JUSTIÇA DO MARANHÃO;Pregão Eletrônico -  Registro de preços para aquisição eventual de material de consumo e expediente, conforme as condições, quantidades e exigências estabelecidas no Edital 39/2020 e seus anexos, durante 12 (doze) meses, visando atender as demandas do Ministério Público do Estado do Maranhão (MPMA).;R$ 41,93;SISRP;MULTILASER;22/01/2021;33351133000161;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925129;2021;5;MATERIAIS;R$ 37,9
211315;00249/2020;00039;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;20;38;COMERCIAL DE UTILIDADES MOURA LTDA;ESTADO DA BAHIA;983781 - PREFEITURA MUNICIPAL DE PAULO AFONSO/BA;Pregão Eletrônico -  Aquisição de material de consumo e expediente;R$ 38;SISPP;MULTILASER;19/01/2021;07707081000103;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;983781;2021;5;MATERIAIS;R$ 38
251072;00011/2021;00202;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;15;38;PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA;ESTADO DO PARA;980385 - PREFEITURA MUNICIPAL DE CUMARU DO NORTE;Pregão Eletrônico -  Registro de preço para contratação de empresa para fornecimento de materiais expediente, permanente e suplementos de informática em geral, objetivando atender as necessidades da prefeitura municipal, secretarias, fundos municipais de Cumaru do Norte/PA.;R$ 89;SISRP;SANDISK;09/04/2021;04860742000148;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;980385;2021;5;MATERIAIS;R$ 38
364201;00008/2021;00004;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;200;38;LELIA MARIA SOARES MARTINS;ESTADO DO PIAUI;981223 - PREF.MUN. DE URUCUI;Pregão Eletrônico -  Registro de Preços para eventual e futura contratação de empresa para aquisição de equipamentos, materiais e suprimentos de informática, para suprir as necessidades de todas as unidades da Prefeitura Municipal de Uruçuí/PI.;R$ 237;SISRP;LIFEDATA;05/07/2021;16761622000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981223;2021;5;MATERIAIS;R$ 38
115947;00001/2021;00081;Pregão;366539;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:4 GB, TIPO CARTAO:SD MEMORY CARD MMC, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;50;38;MECATEC COMERCIAL EIRELI;ESTADO DO MARANHAO;925380 - SEC.DE EST.DE CIÊNCIA,TECN,ENS.SUP.E DES.TECN;Pregão Eletrônico -  Aquisição de materiais eletrônicos, de expediente, ferramentas e EPIs, classificados como materiais permanentes e de consumo, que serão utilizados para montagem de  Laboratório Maker  que integra o Programa  Inova Maranhão , utilizando recursos oriundos do Tesouro Estadual e do Convênio nº 830930/2016, celebrado entre o Estado, por intermédio desta SECTI, e a União, por intermédio do MCTIC;R$ 40,61;SISPP;SANDISK;14/09/2021;08095573000158;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;925380;2021;5;MATERIAIS;R$ 38
