id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1606021;00011/2021;00017;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;2;171;DISAC COMERCIAL E SERVICOS EIRELI;MINISTERIO PUBLICO DA UNIAO;200200 - PROCURADORIA GERAL DO TRABALHO DF;Pregão Eletrônico -  Seleção de empresa para fornecimento de equipamentos de iluminação e acessórios de câmera fotográfica para atender às necessidades da Assessoria de Comunicação Social da Procuradoria Geral do Trabalho destinados à divulgação da atuação  institucional e de temas de interesse do Ministério Público do Trabalho, conforme especificações, condições e quantidades estabelecidas no Edital e seus anexos.;R$ 184,5;SISPP;SANDISK;14/06/2021;23879002000106;Micro Empresa;MINISTERIO PUBLICO DA UNIAO;200200;2021;5;MATERIAIS;R$ 171
1826294;00068/2021;00004;Dispensa de Licitação;412076;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE LEITURA: 45 MB/S;UNIDADE;3;175;G2B COMERCIO E REPRESENTACOES EIRELI;INDUSTRIA DE MATERIAL BELICO DO BRASIL;168003 - IMBEL-INDUSTRIA DE MATERIAL BELICO DO BRASIL;Aquisição de Equipamentos para Áudio, vídeo e foto. CANON 6D MARK II + 24105MM; Bacteria CANON, LP-E6NH, máquina fotográfica Canon 6D MARK II; Telefone de lapela ; Cartão de memória EXTREME PRO;  Teleprompter Profissional; Tripé Greika Nest NT-777,  Flash Canon, modelo Speedlite 600EX II-RT; Tripé Reclinável ; Microfone Boya; Lente Sigma; Lente Canon;-;SISPP;CT. MEM. EXTREME PRO;14/09/2021;36668854000198;Micro Empresa;MINISTERIO DEFESA;168003;2021;6;MATERIAIS;R$ 175
168362;00013/2021;00015;Pregão;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;6;186,31;VILLARD COMERCIAL EIRELI;MINSTÉRIO DOS DIREITOS HUMANOS;810005 - COORDENAÇÃO-GERAL DE LOGÍSTICA DO MDH;Pregão Eletrônico -  Aquisição de equipamentos de audiovisuais para atender às necessidades da Assessoria de Comunicação - ASCOM e da Coordenação de Gestão Documental e Evento   COGEDE ambas  do Ministério da Mulher, da Família e dos Direitos Humanos - MMFDH;R$ 243;SISPP;PNY;26/10/2021;03411895000145;Micro Empresa;MINSTÉRIO DOS DIREITOS HUMANOS;810005;2021;5;MATERIAIS;R$ 186,31
110752;00014/2021;00046;Pregão;397648;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:8 GB, TIPO CARTAO:SDHC, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS;UNIDADE;15;188;R DE J S MADEIRA COMERCIO;ESTADO DO MARANHAO;980126 - PREFEITURA MUNICIPAL DE BOA VISTA DO GURUPI;Pregão Eletrônico -  Eventuais aquisições de equipamentos e materiais de informática para o Município.;R$ 209,27;SISRP;KINGSTON;17/09/2021;32449032000165;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;980126;2021;5;MATERIAIS;R$ 188
132;00011/2021;00003;Pregão;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;4;199,5;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DE TOCANTINS;451555 - UNIVERSIDADE ESTADUAL DO TOCANTINS;Pregão Eletrônico -  Aquisição de equipamentos e acessórios de áudio;R$ 307;SISPP;LEXAR;14/10/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;451555;2021;5;MATERIAIS;R$ 199,5
280394;00045/2021;00009;Pregão;465556;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:MEMORY CARD, USO:CÂMERA FOTOGRÁFICA E FILMADORA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;2;207,9;PRISMA COMERCIO VAREJISTA E ATACADISTA EIRELI;ESTADO DE TOCANTINS;925964 - INSTITUTO DE DESENVOLVIMENTO RURAL;Pregão Eletrônico -  Aquisição de material permanente e de consumo(drones, equipamentos fotográficos, de vídeo e acessórios);R$ 500;SISPP;KINGSTON;24/06/2021;24583804000129;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;925964;2021;5;MATERIAIS;R$ 207,9
1606952;00038/2020;00021;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;80;208,39;A6 TECNOLOGIA COMERCIO E SERVICOS EIRELI;ESTADO DO MARANHAO;926982 - SEC DE ESTADO DE ADM PENITENCIÁRIA DO MA;Pregão Eletrônico -  Aquisição de equipamentos e materiais de informática para suprir as necessidades desta SEAP.;R$ 324;SISPP;KINGSTON;18/03/2021;03448319000172;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;926982;2021;5;MATERIAIS;R$ 208,39
1815520;00083/2021;00005;Dispensa de Licitação;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;1;209;ROBSON PIASSAROLLO DA SILVA;COMANDO DO EXERCITO;160403 - 6 GRUPO DE ARTILHARIA DE CAMPANHA/RS;Aquisição de peças para montagem de computador para reposição da OM.;-;SISPP;WINMEMORY;07/06/2021;09522151000184;Não Informado;MINISTERIO DEFESA;160403;2021;6;MATERIAIS;R$ 209
337517;00070/2021;00008;Pregão;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;3;210;SENTINELA DO VALE COMERCIAL EIRELI;ESTADO DE MINAS GERAIS;926607 - PREFEITURA MUNICIPAL DE GOVERNADOR VALADARES;Pregão Eletrônico -  Aquisição de equipamentos para estruturação das instalações da Secretaria Municipal de Cultura Esporte Lazer e Turismo e Secretaria Municipal de Desenvolvimento Ciência Tecnologia e Inovação.;R$ 210;SISRP;ADATA;28/07/2021;29843035000174;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;926607;2021;5;MATERIAIS;R$ 210
1622035;00047/2021;00004;Pregão;412076;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE LEITURA: 45 MB/S;UNIDADE;22;215;EXITTEC COMERCIO E SOLUCOES EM TECNOLOGIA LTDA;COMANDO DA MARINHA;762600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO;Pregão Eletrônico -  Eventual aquisição de material de informática para criação de laboratório de realidade virtual e realidade aumentada para Escola C-QTE.;R$ 225;SISRP;SANDISK;09/09/2021;20741322000107;Pequena Empresa;MINISTERIO DEFESA;762600;2021;5;MATERIAIS;R$ 215
1400932;00068/2020;00015;Pregão;412076;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE LEITURA: 45 MB/S;UNIDADE;2;222,9;ALEXANDRE FREIRE;FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS;154502 - FUNDAÇÃO UNIV. FEDERAL DA GRANDE DOURADOS;Pregão Eletrônico -  Aquisição Eventual e Futura de Materiais de Consumo e Projetos (Itens remanescentes e desertos 2020);R$ 223,11;SISRP;SANDISK;04/03/2021;39334587000100;Micro Empresa;MINISTERIO DA EDUCACAO;154502;2021;5;MATERIAIS;R$ 222,9
2027578;00001/2021;00003;Dispensa de Licitação;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;4;225;TIAGO STRZYKALSKI SZARBLESKI 01862249075;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;195015 - CIA DE DESENV.DOS VALES DO S.FRANC.E PARNAIBA;Câmera Fotográfica Full Frame e lente objetiva, Câmera portátil com estabilização, Memória em cartão magnético, Mochila fotográfica.;-;SISPP;KINGSTON;20/09/2021;35908558000154;Micro Empresa;MINISTERIO DA INTEGRACAO NACIONAL;195015;2021;6;MATERIAIS;R$ 225
430675;00147/2021;00008;Pregão;453304;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:SDXC;UNIDADE;4;228,13;G2B COMERCIO E REPRESENTACOES EIRELI;ESTADO DO PARANA;987885 - PREFEITURA MUNICIPAL DE SAO JOSE DOS PINHAIS;Pregão Eletrônico -  REGISTRO DE PREÇOS para aquisição de equipamentos foto e vídeo, necessários para divulgação de ações da Prefeitura e cobertura de eventos através de fotos, vídeos e lives.;R$ 228,13;SISRP;SANDISK;13/09/2021;36668854000198;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987885;2021;5;MATERIAIS;R$ 228,13
1217029;00014/2021;00019;Pregão;465556;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:MEMORY CARD, USO:CÂMERA FOTOGRÁFICA E FILMADORA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;28;230;DF MAQUINAS E FERRAMENTAS EIRELI;INSTITUTO FEDERAL DE MATO GROSSO;158144 - INST.FED.DE EDUC., CIENC.E TE.DE MATO GROSSO;Pregão Eletrônico -  Aquisição de Computadores, Acessórios e Peças.;R$ 249,14;SISRP;SANDISK;17/05/2021;21793208000185;Pequena Empresa;MINISTERIO DA EDUCACAO;158144;2021;5;MATERIAIS;R$ 230
1934879;00014/2021;00013;Dispensa de Licitação;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;1;240,08;MARCIO JOSE TOMAZ VIEIRA 06274741607;INST.FED.DE EDUC.,CIENC.E TECNOLOGIA DA BAHIA;158404 - INST.FED.DE EDUC.TEC BAHIA/CAMPUS BARREIRAS;Aquisição de itens para viabilização de transmissão e gravação de aulas virtuais e aquisição de equipamentos diversos, para fins de enfrentamento da emergência de saúde pública decorrente da COVI-19;-;SISPP;SANDISK;15/10/2021;38468418000109;Micro Empresa;MINISTERIO DA EDUCACAO;158404;2021;6;MATERIAIS;R$ 240,08
2014912;00020/2021;00005;Dispensa de Licitação;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;3;243,1733;M2Z SOLUCOES INTEGRADAS LTDA;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;135039 - EMBRAPA CERRADOS/BRASILIA/DF;Aquisição de material de processamento de dados para Embrapa Cerrados;-;SISPP;SANDISK/SIMILAR;23/06/2021;30870355000100;Micro Empresa;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;135039;2021;6;MATERIAIS;R$ 243,1733
1998905;00012/2021;00003;Dispensa de Licitação;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;5;246,96;RAPHAEL SILVA ARAUJO;COMISSAO NACIONAL DE ENERGIA NUCLEAR;113201 - SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ;Aquisição de Material de Consumo de TI;-;SISPP;KINGSPEC P4-240GB;05/05/2021;24884690000157;Micro Empresa;MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO;113201;2021;6;MATERIAIS;R$ 246,96
